MOF_name,data_set,split,water_label,4_class_water_label,acid_label,base_label,boiling_label,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3
XUNJEW,WS24s,train,1,4,0,0,1,7.71921,4.20737,7.71801,1681.33,1246.91,0.3997,0.296425393,0.3997,0.0,0.296426,0.0,0.74,0.0,-0.02,4.0,2.0,1.0,13.0,0.0,1.0,1.88578,-1.8,-3.9,2.17,0.09,0.49,-0.036,-0.048,0.572,-2.0,-3.2,-0.6,1.8,2.4,11.4,-6.3,-8.28,-0.951376,0.846,1.122,2.154,1.0,3.0,2.0,2.0,0.5625,1.1325,1.125,1.14,9.0,15.0,12.0,15.0,49.0,56.0,98.0,91.0,54.76,150.325228,122.84,138.38,9.2416,21.128,18.2096,16.9936,1.4,2.8,4.0,0.55066,0.80234,1.58684,1.78788,2.2,6.6,12.4,10.6,55.0,61.2,131.2,130.2,44.092,107.576,186.46,187.93821,10.2784,11.2608,24.3328,33.12384,2.84,4.72,5.52,12.0,18.0,19.0,113.0,197.0,234.0,-7.75,-6.85,-11.85,72.0,192.0,384.0,552.0,45.4248,131.136,249.9504,329.4432,576.0,1692.0,3132.0,3936.0,8136.0,18372.0,28776.0,34968.0,548.802,1306.794,2916.1164,4116.8352,5.0,8.0,10.0,1.7161,4.8601,7.5456,9.9298,25.0,65.0,110.0,155.0,900.0,1110.0,1290.0,1980.0,2.7225,26.4,33.0825,46.7775,17.0,34.0,52.0,50.0,7.5577,16.741,23.4908,22.7874,86.0,198.0,242.0,226.0,545.0,1048.0,1542.0,1448.0,123.8486,240.544,366.2736,373.8938
EZOFUV,WS24s,train,0,2,0,0,0,8.33397,6.07887,8.33397,2308.08,2262.51,0.5809,0.569431647,0.5809,0.0,0.569433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,-0.08,-0.053333333,8.0,8.0,-1.333333333,4.0,4.0,2.666666667,-14.4,-14.4,-8.0,1.9,1.9,1.186666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333,4.0,1.666666667,0.542766667,1.914733333,2.27,0.936966667,22.0,98.0,98.66666667,24.0,59.0,144.0,186.6666667,80.33333333,36.98,262.9133333,281.64,98.10666667,10.9696,26.52,34.40906667,14.77653333,2.38,5.28,7.2,8.0,12.0,24.0,101.0,264.0,344.0,-7.25,-7.68,-13.8,64.0,248.0,496.0,612.0,40.3488,156.8776,320.3248,382.3748,1176.0,5720.0,9984.0,7940.0,5796.0,16992.0,33344.0,40964.0,500.9964,1761.816,3616.2896,4727.0592,5.0,12.0,16.0,1.4641,4.4407,11.1804,14.7136,25.0,85.0,240.0,280.0,784.0,1092.0,2016.0,2912.0,3.6481,32.088,58.446,84.7276,14.0,45.33333333,72.0,42.0,8.120333333,26.5496,42.20026667,24.553,189.3333333,853.3333333,1277.333333,550.6666667,587.3333333,1760.0,2794.666667,1648.666667,107.0773333,320.212,507.8282667,299.1390667
HEBJEF,WS24s,train,1,3,0,0,0,4.94066,1.96974,4.94066,0.0,0.0,0.1261,0.08532608,0.0,0.1261,0.0,0.0853261,-0.073333333,1.293333333,0.373333333,-2.666666667,4.666666667,-1.333333333,3.666666667,27.0,14.66666667,-11.9,-3.492736667,-14.94281333,1.676666667,5.26,4.026666667,-0.04,0.086666667,-0.08,-2.0,-2.0,-4.666666667,2.0,4.0,4.0,-6.0,-4.435703333,-12.0,0.89,1.14,1.78,1.0,2.333333333,6.0,4.0,0.542766667,1.326966667,2.314333333,1.859066667,5.666666667,20.33333333,22.66666667,18.66666667,59.0,106.0,141.6666667,138.6666667,36.98,163.4733333,242.5263433,191.5569107,10.9696,19.448,46.72586667,33.48266667,1.0,2.0,2.0,0.5329,0.5621,1.002533333,1.1242,1.0,3.0,4.0,6.666666667,64.0,48.0,96.0,96.0,28.09,59.89,79.68922767,119.78,11.8336,8.772,19.7456,17.544,3.52,3.306666667,9.533333333,16.66666667,12.66666667,42.66666667,90.66666667,101.3333333,256.6666667,-10.08,-5.333333333,-20.71333333,45.0,100.0,190.0,256.0,23.4133,63.1164,107.1166,151.7496,290.0,760.0,1226.0,1624.0,3315.0,8416.0,13456.0,17456.0,337.1511,666.344,1560.0016,1841.824,5.333333333,6.666666667,14.0,1.9321,5.411733333,8.2844,13.79806667,28.66666667,64.66666667,126.0,175.3333333,625.0,1066.666667,1633.333333,2333.333333,2.4025,28.43733333,24.28333333,65.74066667,32.0,66.0,104.0,130.0,14.4488,33.0946,48.688,55.7282,170.0,416.0,580.0,634.0,1033.0,2028.0,2986.0,3132.0,230.4352,449.412,721.4746,865.581
WABWAY,WS24s,train,1,3,0,0,0,9.47762,4.44274,9.47762,2067.99,1592.45,0.5006,0.385486131,0.5006,0.0,0.385485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,-6.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5329,0.5621,1.0658,0.0,1.0,3.0,2.0,0.0,64.0,48.0,128.0,0.0,28.09,59.89,56.18,0.0,11.8336,8.772,23.6672,0.0,2.826666667,2.666666667,5.653333333,8.0,4.0,16.0,60.0,68.0,120.0,-7.453333333,-3.893333333,-14.90666667,9.0,16.0,20.0,24.0,6.573633333,12.88693333,15.24466667,13.4904,36.0,80.0,80.0,48.0,1001.0,1856.0,1872.0,1152.0,76.03936667,113.5658667,174.1672,210.528,4.0,4.0,8.0,2.070433333,4.195066667,4.424933333,8.390133333,16.0,32.0,48.0,64.0,601.0,736.0,552.0,1472.0,2.694966667,21.69493333,16.082,43.38986667,4.0,6.0,6.0,0.0,2.1916,3.3726,3.1974,0.0,12.0,18.0,6.0,0.0,228.0,288.0,384.0,0.0,42.0033,52.632,71.0016,0.0
EQUMUA,WS24s,train,1,3,0,0,0,9.37405,6.70838,9.36774,2474.07,3700.08,0.7283,1.089204715,0.7283,0.0,1.08921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.0,-6.0,-12.0,0.89,0.89,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5329,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.89,87.98,119.78,11.8336,8.772,20.6056,17.544,5.52,2.6,2.6,48.0,20.0,20.0,328.0,172.0,172.0,-13.28,-3.08,-3.08,13.0,32.0,64.0,48.0,8.6512,25.5792,38.5896,26.9808,112.0,320.0,352.0,192.0,3057.0,7040.0,5936.0,2304.0,123.8472,238.3232,698.9936,421.056,8.0,4.0,4.0,2.0164,8.2928,4.3736,4.3736,64.0,128.0,96.0,96.0,2401.0,3136.0,1176.0,1176.0,3.1684,48.9856,18.156,18.156,32.0,66.0,100.0,126.0,15.7568,34.9426,50.9252,58.9358,166.0,404.0,560.0,598.0,1166.0,2208.0,3296.0,3480.0,240.7538,454.767,707.7908,849.099
Ni3_BTP_2,WS14s,train,1,4,1,1,1,14.57775,6.81448,14.57775,1404.51,1751.2,0.6203,0.773414395,0.4731,0.1472,0.58988,0.183535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.34,0.36,-1.0,-1.0,0.0,1.0,8.0,7.0,-3.9,-4.90711,-1.00711,0.49,1.82,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.5625,1.14,1.4325,0.855,4.0,10.0,14.0,8.0,49.0,91.0,91.0,49.0,54.76,138.38,200.592614,116.972614,9.2416,16.9936,22.192,14.44,2.32,3.6,6.88,12.0,16.0,32.0,104.0,172.0,284.0,-6.05,-7.08,-6.28,40.0,88.0,176.0,296.0,26.4744,63.5864,121.8544,186.9608,264.0,760.0,1264.0,1512.0,4752.0,10192.0,17136.0,23504.0,313.8324,634.2976,1367.9648,2387.948,5.0,8.0,14.0,1.4641,4.5133,7.3568,12.1726,25.0,65.0,120.0,190.0,784.0,1008.0,1456.0,3024.0,3.6481,29.796,42.7076,63.0682,30.0,66.0,102.0,114.0,13.5006,33.2202,48.9294,48.837,168.0,420.0,618.0,618.0,843.0,1986.0,2748.0,2388.0,196.5471,444.5286,674.049,715.665
COWLAC01,WS24s,train,1,3,0,0,0,1.75886,0.79683,1.75886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753333333,0.0,0.126666667,5.833333333,0.833333333,1.333333333,17.33333333,0.0,2.0,19.09289,0.0,0.964296667,0.02,0.0,0.28,-0.102222222,-0.007777778,0.211111111,-1.277777778,-0.666666667,0.166666667,-2.388888889,0.388888889,3.333333333,-5.783333333,-1.516666667,1.607161111,0.422777778,0.190555556,0.466666667,1.0,3.166666667,1.5,1.333333333,0.7218,1.74905,0.84375,0.655,10.5,14.5,8.333333333,6.666666667,118.0,213.8333333,73.5,51.33333333,161.96,235.3192807,82.14,65.877538,8.379866667,25.22986667,13.8624,11.47093333,1.666666667,2.611111111,0.944444444,0.552633333,1.002366667,1.444983333,0.372916667,3.0,7.222222222,8.777777778,3.444444444,54.0,106.0555556,140.2222222,22.94444444,45.87,115.3033333,127.5377778,39.82478556,10.1056,14.86675556,26.14355556,7.309511111,4.144,6.132,13.268,15.2,23.2,54.4,226.8,338.4,731.6,-8.68,-9.008,-26.716,78.0,232.0,580.0,1032.0,60.0144,194.1304,452.4212,765.6808,812.0,2720.0,6300.0,10128.0,27204.0,48176.0,138916.0,176880.0,658.9698,1649.4784,4845.3152,7953.7128,5.6,10.8,18.8,2.1904,6.13312,14.58096,21.54288,31.6,92.4,211.6,286.8,2304.0,2016.0,8640.0,8198.4,2.8561,30.66336,46.0694,98.84472,7.0,13.33333333,17.33333333,8.0,3.510133333,7.2856,8.363866667,2.98,30.66666667,62.66666667,61.33333333,26.66666667,359.3333333,724.0,712.0,168.0,59.5906,109.4762667,151.0304,60.3136
Zr-DMBDC,WS14s,train,1,3,0,0,0,7.57069,2.73237,7.57069,0.0,0.0,0.3298,0.216522122,0.0,0.3298,0.0,0.216522,0.9,0.5,1.4,0.0,-2.0,-2.0,25.0,20.0,45.0,22.99289,16.2,39.19289,0.41,0.06,0.47,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.0,-6.0,-12.0,0.89,0.89,1.78,1.0,2.0,2.0,4.0,1.0404,1.1628,1.5708,2.7336,4.0,8.0,12.0,20.0,256.0,112.0,192.0,304.0,376.36,306.657934,438.44,745.097934,6.6564,12.255,13.158,25.413,1.0,2.0,2.0,0.5329,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.89,87.98,119.78,11.8336,8.772,20.6056,17.544,6.48,5.42,19.28,42.0,34.0,134.0,256.0,214.0,776.0,-16.88,-6.62,-47.08,54.0,152.0,432.0,672.0,38.9448,137.0648,306.5664,470.5872,632.0,2336.0,4812.0,6360.0,12084.0,33088.0,72384.0,91776.0,486.6786,920.8192,4251.5592,4714.176,8.0,10.0,24.0,2.3716,8.9936,15.3692,27.2272,64.0,176.0,368.0,464.0,1600.0,2560.0,7440.0,7360.0,1.7689,36.6016,26.4936,105.07,18.0,36.0,52.0,66.0,9.5032,19.774,28.1884,33.9266,88.0,212.0,292.0,314.0,1060.0,1432.0,2200.0,2608.0,132.0272,245.676,367.5124,445.239
XUMFIW,WS24s,train,0,2,0,0,0,4.63876,1.80286,4.63876,0.0,0.0,0.1032,0.072486163,0.0,0.1032,0.0,0.072486,-0.048571429,0.611428571,0.534285714,-1.571428571,2.142857143,-0.285714286,2.428571429,12.28571429,12.57142857,-8.442857143,-1.812188571,-4.625458571,1.138571429,2.368571429,2.705714286,-0.04,0.294285714,0.542857143,-2.0,-1.714285714,-1.571428571,2.0,6.714285714,12.14285714,-6.771428571,-2.62038,-2.95403,0.928571429,1.438571429,2.495714286,1.0,1.857142857,4.142857143,3.0,0.545585714,1.0637,1.8375,1.243814286,4.428571429,14.57142857,18.28571429,11.85714286,57.57142857,81.42857143,133.0,75.57142857,39.52,141.7342857,202.5930526,147.4913294,10.72274286,14.97942857,33.84502857,23.17257143,1.428571429,2.857142857,2.571428571,0.545585714,0.8162,1.352142857,0.996314286,2.285714286,6.857142857,9.714285714,7.142857143,57.57142857,63.42857143,109.0,57.57142857,39.52,105.8971429,138.1679549,111.6541866,10.72274286,11.65714286,24.79017143,19.85028571,2.58,3.24,7.29,10.0,9.0,24.0,100.5,144.0,271.5,-7.455,-5.4,-12.255,42.0,84.0,132.0,184.0,28.4922,62.0916,94.4868,110.4728,216.0,532.0,672.0,664.0,5382.0,10440.0,13364.0,11616.0,338.3928,592.992,1077.6092,1515.552,4.5,6.0,11.0,1.7161,4.34265,6.0522,9.3272,20.5,47.5,81.0,111.0,900.0,1035.0,1080.0,1755.0,2.7225,24.552,25.245,50.16825,18.85714286,38.28571429,61.71428571,71.14285714,7.734,18.0268,26.00217143,25.80448571,100.0,244.0,326.8571429,304.8571429,515.1428571,1056.0,1446.857143,1142.857143,127.6245429,257.2877143,415.8169714,453.485
TEBWII,WS24s,train,1,3,1,0,0,7.57165,3.30977,7.568,1510.08,1563.2,0.3215,0.332809189,0.3215,0.0,0.332809,0.0,-0.03,0.72,1.12,-1.0,2.0,3.0,1.5,14.0,19.0,-5.85,-2.01422,4.77867,0.735,2.66,3.01,-0.04,0.76,-0.02,-2.0,1.0,-2.0,2.0,12.0,1.0,-7.8,5.78578,-3.9,0.98,1.68,0.49,1.0,2.5,5.0,4.0,0.5625,1.42875,2.2725,1.41,6.5,19.5,28.0,17.5,49.0,112.0,147.0,63.0,54.76,180.19,288.705228,183.677842,9.2416,20.8696,38.1216,27.816,2.0,4.0,1.0,0.5625,1.155,1.68,0.5775,4.0,12.0,14.0,8.0,49.0,84.0,112.0,42.0,54.76,167.24,176.225228,83.62,9.2416,15.504,31.8592,7.752,2.52,4.88,13.12,4.0,8.0,36.0,88.0,184.0,400.0,-4.56,-5.2,-11.52,13.0,24.0,36.0,48.0,8.8976,17.52,28.4948,27.72,60.0,144.0,180.0,144.0,1325.0,2296.0,3660.0,2016.0,92.5964,170.24,240.4392,372.096,4.0,8.0,16.0,1.9044,4.14,8.5008,12.3648,16.0,48.0,96.0,112.0,841.0,812.0,1392.0,1856.0,3.61,23.104,38.76,79.648,32.0,66.0,116.0,142.0,11.4944,28.8458,42.9252,42.1814,182.0,460.0,624.0,596.0,670.0,1588.0,2060.0,1528.0,197.9146,436.5514,744.9968,829.891
VOPVUT,WS24s,train,1,3,0,0,0,2.84657,1.5991,2.8344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.042,0.184,-1.6,-2.0,-2.9,2.6,2.1,8.3,-5.890711,-6.57,-10.184977,0.983,0.948,2.408,-0.036,0.112,0.168,-2.0,-2.0,-3.4,1.8,4.4,6.6,-5.94,-5.562844,-7.804266,0.828,1.262,1.866,1.0,1.2,2.2,2.8,0.53586,0.64914,1.21496,1.37556,1.8,4.8,7.2,9.7,62.5,52.3,118.2,104.9,30.757,73.9602614,109.303,150.5093505,11.5744,10.114,21.7788,23.20976,1.2,2.4,2.6,0.54474,0.68376,1.23,1.30002,1.6,4.8,6.8,8.0,58.0,54.0,103.6,96.8,38.758,86.106,133.0250456,153.0035684,10.7968,9.9144,21.24016,21.03872,4.39,2.94,6.8,32.0,24.0,56.0,149.0,126.0,256.0,-7.64,-4.02,-10.01,26.0,60.0,116.0,144.0,15.0992,38.2224,61.102,73.2704,204.0,620.0,684.0,560.0,2402.0,5456.0,6896.0,6360.0,199.4218,408.208,917.7284,1081.5296,7.0,6.0,12.0,1.5876,5.5818,5.8212,10.4832,49.0,119.0,126.0,196.0,729.0,1080.0,972.0,1836.0,3.5344,39.104,28.764,61.2316,22.0,44.66666667,69.33333333,86.0,9.743,22.05833333,31.69706667,34.73393333,114.0,277.3333333,369.3333333,367.3333333,678.0,1329.333333,1889.333333,1864.0,155.2202,303.4423333,473.9797333,572.4038
NABMUA01,WS24s,train,0,1,0,0,0,6.23726,6.06725,6.23726,1683.57,1500.33,0.4252,0.378922228,0.4252,0.0,0.378922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.112,-0.076,-2.0,-1.6,-3.8,2.0,4.4,3.8,-6.36,-5.202844,-11.94,0.908,1.244,1.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.4,2.2,0.53882,0.68068,1.218,1.24586,1.6,4.8,6.4,8.4,61.0,55.2,109.2,102.0,33.424,81.36,117.1730456,145.996,11.3152,10.1184,22.26048,18.6864,3.28,3.72,8.4,14.0,12.0,32.0,21.0,36.0,74.0,-10.25,-7.44,-17.74,60.0,132.0,228.0,336.0,41.9868,102.0564,161.6148,211.3296,360.0,924.0,1284.0,1536.0,3558.0,8928.0,14448.0,18144.0,505.8126,871.2,1956.5364,2693.6832,5.0,6.0,12.0,1.9321,5.1013,6.4218,11.5092,25.0,55.0,90.0,140.0,144.0,468.0,432.0,840.0,1.7161,22.008,20.043,43.8326,15.0,30.0,44.0,50.0,7.2551,15.631,21.814,22.8998,74.0,174.0,228.0,216.0,560.0,1020.0,1460.0,1428.0,116.6135,212.874,324.1904,351.084
