MofName,Label,Partition,Df (Å),Di (Å),Dif (Å),GPOAV (cm^3/g),GPONAV (cm^3/g),GPOV (cm^3/g),GSA (m^2/g),POAV (Å^3),POAV_vol_frac,PONAV (Å^3),PONAV_vol_frac,VPOV (cm^3/cm^3),VSA (m^2/cm^3),rho (g/cm^3),f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all
XOVQEF_SL,0.0,train,11.42638,13.74391,13.74391,1.72262,0.0,1.722619119,4561.57,27439.7,0.747,0.0,0.0,0.747,1978.09,36733.1,177.3521,326.112,684.5389,790.512,3620.0,7008.0,12316.0,13728.0,20.0,46.0,76.0,106.0,122.0,322.0,519.0,628.0,14.5676,35.7116,57.5914,77.3216,2.7225,23.65,20.17125,60.13425,900.0,1000.0,2430.0,2550.0,1.0,4.166666667,5.5,11.5,17.5,40.66666667,80.0,110.5,1.7161,3.984583333,6.96265,11.18085,0.0,-7.458333333,-3.15,-17.47,0.0,91.66666667,84.0,260.0,0.0,0.0,0.0,0.0,0.0,7.833333333,4.166666667,22.0,0.0,2.416666667,1.89,6.53,488.1426667,1025.427667,1616.2368,2137.356667,2102.666667,4482.666667,6784.0,7906.666667,72.66666667,155.3333333,245.3333333,334.6666667,400.6666667,1016.666667,1517.333333,1817.333333,32.14806667,77.43953333,117.9562667,146.9204,11.8336,8.772,20.6056,18.2647619,64.0,48.0,112.0,96.76190476,1.0,1.0,2.0,2.095238095,1.0,3.0,4.095238095,6.095238095,0.5329,0.5621,1.095,1.14992381,0.0,0.89,0.89,1.898095238,0.0,2.0,2.0,4.666666667,0.0,0.0,0.0,0.0,0.0,-2.0,-2.095238095,-4.0,0.0,-0.04,-0.04,-0.045714286,11.8336,15.49911111,18.56453333,29.24,64.0,55.11111111,101.3333333,160.0,1.0,1.888888889,2.0,3.333333333,3.666666667,7.444444444,10.22222222,19.33333333,0.5329,0.802188889,1.114466667,1.873666667,0.0,1.992222222,1.483333333,2.966666667,0.0,8.222222222,3.333333333,6.666666667,0.0,0.0,0.0,0.0,0.0,-0.222222222,-1.555555556,-3.555555556,0.0,0.28,-0.066666667,-0.133333333
XOVQIJ_clean,0.0,train,4.13146,7.41561,7.41561,0.392613,0.0,0.392612995,1489.97,2571.11,0.3632,0.0,0.0,0.3632,1378.35,7079.05,175.2169667,344.1436,743.2052,1032.7,1919.333333,4400.0,6352.0,7328.0,21.0,49.33333333,88.66666667,124.0,138.0,384.0,636.0,624.0,14.2605,36.17,63.1302,73.26466667,1.97946,23.57088,23.1642,47.8362,588.4,883.2,820.8,1369.6,1.0,5.2,7.6,15.2,28.0,70.4,151.2,143.2,1.99066,5.39324,8.55316,11.9996,0.0,-11.036,-10.296,-20.284,0.0,68.8,91.2,216.8,0.0,0.0,0.0,0.0,0.0,15.2,15.6,58.4,0.0,3.592,5.256,13.824,684.3954,1449.93,2463.7068,3096.032,2736.0,6000.0,8724.0,10088.0,104.0,220.0,372.0,482.0,592.0,1482.0,2092.0,2492.0,42.5816,104.566,159.7316,193.5074,11.8336,12.82061538,32.18516923,35.59076923,64.0,70.15384615,124.3076923,142.7692308,1.0,1.461538462,3.692307692,4.0,2.384615385,8.692307692,13.23076923,13.07692308,0.5329,0.821530769,1.610492308,1.776707692,0.0,1.300769231,3.345384615,3.413846154,0.0,2.923076923,14.0,14.15384615,0.0,0.0,0.0,0.0,0.0,-2.769230769,-1.384615385,-1.230769231,0.0,-0.058461538,0.489230769,0.486153846,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08
XOVVEK_clean,1.0,train,3.32854,4.5587,4.54868,0.0,0.0962551,0.096254944,0.0,0.0,0.0,243.357,0.1538,0.1538,0.0,1582.29,242.90615,476.2656,821.0268,1316.4709,4415.0,7962.0,11955.0,15736.0,31.5,68.0,112.0,169.0,180.0,474.0,723.0,890.0,22.03395,50.104,83.0652,111.9473,2.7225,21.00685714,29.03528571,54.86485714,900.0,882.8571429,1234.285714,3017.142857,1.0,4.0,6.571428571,12.85714286,16.0,42.28571429,78.85714286,123.4285714,1.7161,3.892571429,6.583685714,12.01831429,0.0,-6.131428571,-6.754285714,-12.03714286,0.0,90.57142857,156.0,285.1428571,0.0,0.0,0.0,0.0,0.0,5.428571429,6.571428571,20.57142857,0.0,2.268571429,3.582857143,7.668571429,77.73164,149.40192,215.6182,183.67,351.8,678.0,877.6,599.2,10.6,21.2,30.0,28.0,51.2,117.6,146.8,112.0,4.85722,10.63572,13.9974,11.22152,10.2136,13.60016667,24.23176667,9.365666667,54.625,73.41666667,106.1666667,38.91666667,1.0,1.625,2.833333333,1.166666667,2.875,7.791666667,9.0,3.083333333,0.5514,0.9264125,1.35125,0.5372,0.0,0.742083333,1.237916667,1.0175,0.0,1.583333333,6.166666667,4.0,0.0,0.0,0.0,0.0,0.0,-1.583333333,-0.333333333,-1.083333333,0.0,-0.031666667,0.293333333,0.128333333,4.4376,3.2895,7.7271,6.579,24.0,18.0,42.0,36.0,0.375,0.375,0.75,0.75,0.375,1.125,1.5,2.25,0.1998375,0.2107875,0.410625,0.421575,0.0,0.33375,0.33375,0.6675,0.0,0.75,0.75,1.5,0.0,0.0,0.0,0.0,0.0,-0.75,-0.75,-1.5,0.0,-0.015,-0.015,-0.03
XOVXAI_clean,0.0,train,3.10111,4.18364,4.15835,0.0,0.0181223,0.01812229,0.0,0.0,0.0,63.3809,0.0331,0.0331,0.0,1914.83,353.0104,695.8432,1738.5584,2407.5872,5411.0,13056.0,23684.0,28128.0,39.0,92.0,186.0,296.0,286.0,868.0,1496.0,1796.0,25.863,69.0288,128.165,184.5732,3.5344,33.62944,33.7272,85.09632,729.0,1123.2,2462.4,2851.2,1.0,5.2,7.6,14.4,28.0,72.8,138.4,185.6,1.5876,4.78296,8.22024,13.48704,0.0,-8.112,-3.652,-18.192,0.0,98.8,114.0,283.2,0.0,0.0,0.0,0.0,0.0,14.4,14.8,40.8,0.0,2.756,3.052,7.44,128.4471,233.7892,359.6214,423.9564,624.0,1132.0,1662.0,1794.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,258.0,7.788,16.726,24.0464,26.7942,11.8336,9.15126,19.91674,21.76832,64.0,49.8,108.4,111.2,1.0,1.0,2.0,2.45,1.0,3.0,4.45,6.9,0.5329,0.558815,1.10157,1.3067,0.0,0.77975,1.09025,2.1,0.0,1.775,2.45,5.7,0.0,0.0,0.0,0.0,0.0,-2.0,-2.45,-4.45,0.0,-0.0355,-0.049,-0.0015,9.8896,21.6642,27.6094,37.1378,52.75,117.0,127.75,178.25,1.0,2.5,3.5,4.25,7.0,16.5,23.5,21.75,0.5551,1.4174,1.78125,2.173025,0.0,0.6575,1.955,1.0875,0.0,1.25,7.25,5.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.5,0.0,-0.025,0.23,0.27
XOVXEM_clean,0.0,train,3.07357,4.37957,4.35283,0.0,0.0452609,0.045260842,0.0,0.0,0.0,198.488,0.0975,0.0975,0.0,2035.77,349.6189,661.856,1704.9056,2347.456,13286.0,21792.0,48128.0,43584.0,39.0,92.0,186.0,296.0,286.0,868.0,1496.0,1796.0,28.877,77.38,143.0986,199.3484,2.8561,30.23072,29.54796,76.49616,2304.0,1996.8,6796.8,5068.8,1.0,5.2,7.6,14.4,28.0,72.8,138.4,185.6,2.1904,5.61808,10.43696,15.84192,0.0,-9.1,-4.64,-20.928,0.0,208.0,223.2,585.6,0.0,0.0,0.0,0.0,0.0,14.4,14.8,40.8,0.0,3.9,4.196,10.608,128.4471,233.7892,359.6214,423.9564,624.0,1132.0,1662.0,1794.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,258.0,7.788,16.726,24.0464,26.7942,11.8336,9.15126,19.91674,21.76832,64.0,49.8,108.4,111.2,1.0,1.0,2.0,2.45,1.0,3.0,4.45,6.9,0.5329,0.558815,1.10157,1.3067,0.0,0.77975,1.09025,2.1,0.0,1.775,2.45,5.7,0.0,0.0,0.0,0.0,0.0,-2.0,-2.45,-4.45,0.0,-0.0355,-0.049,-0.0015,9.8896,21.6642,27.6094,37.1378,52.75,117.0,127.75,178.25,1.0,2.5,3.5,4.25,7.0,16.5,23.5,21.75,0.5551,1.4174,1.78125,2.173025,0.0,0.6575,1.955,1.0875,0.0,1.25,7.25,5.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.5,0.0,-0.025,0.23,0.27
XUJPEY_clean,1.0,train,4.51142,5.84221,5.77769,0.277596,0.0,0.27759629,880.509,955.609,0.3484,0.0,0.0,0.3484,1105.09,2742.85,265.3069,482.1504,1310.6592,1420.72,3736.0,9408.0,14112.0,15296.0,29.0,64.0,130.0,172.0,194.0,520.0,800.0,888.0,18.8477,47.5376,84.1682,109.5292,3.6481,39.4224,27.59313333,79.67246667,784.0,1344.0,1829.333333,2725.333333,1.0,6.0,6.0,13.33333333,36.0,72.0,132.0,176.0,1.4641,5.2998,6.300066667,12.0032,0.0,-9.18,-2.986666667,-16.24666667,0.0,120.0,102.6666667,276.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,50.66666667,0.0,2.88,2.053333333,6.213333333,144.0441,255.969,399.6456,462.213,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.9442,19.1268,27.591,31.0002,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08
XUJPIC_clean,1.0,train,4.75213,5.88914,5.84985,0.289957,0.0,0.289958081,923.008,998.163,0.359,0.0,0.0,0.359,1142.79,2780.4,265.3069,482.1504,1310.6592,1420.72,3736.0,9408.0,14112.0,15296.0,29.0,64.0,130.0,172.0,194.0,520.0,800.0,888.0,18.8477,47.5376,84.1682,109.5292,3.6481,39.4224,27.59313333,79.67246667,784.0,1344.0,1829.333333,2725.333333,1.0,6.0,6.0,13.33333333,36.0,72.0,132.0,176.0,1.4641,5.2998,6.300066667,12.0032,0.0,-9.18,-2.986666667,-16.24666667,0.0,120.0,102.6666667,276.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,50.66666667,0.0,2.88,2.053333333,6.213333333,144.0441,255.969,399.6456,462.213,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.9442,19.1268,27.591,31.0002,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08
XULCIR_clean,1.0,train,3.17631,4.97155,4.94784,0.0,0.23338,0.233380686,0.0,0.0,0.0,819.473,0.2415,0.2415,0.0,3393.26,92.45338,148.012,248.072,415.5072,1130.6,2266.4,3101.6,2251.2,12.6,23.2,37.6,53.6,60.8,152.0,177.2,118.4,8.50382,17.85,27.45016,30.954,2.78106,24.3932,29.16168,26.7468,645.4,864.4,1036.8,2500.0,1.0,5.2,6.4,8.0,27.6,60.8,72.8,136.0,1.78426,5.229,6.5312,9.36304,0.0,-5.9,-6.904,-3.96,0.0,98.4,121.6,103.2,0.0,0.0,0.0,0.0,0.0,16.0,18.8,12.8,0.0,2.944,3.68,3.936,44.78521818,84.59045455,110.7872727,125.1305455,188.9090909,355.6363636,381.8181818,351.2727273,6.909090909,12.90909091,17.45454545,20.72727273,30.36363636,71.81818182,96.0,98.18181818,3.0628,6.2538,7.611054545,7.901345455,7.812504348,8.763130435,3.766956522,2.755826087,42.2173913,47.47826087,12.7826087,7.304347826,1.0,1.130434783,0.52173913,0.391304348,1.391304348,2.434782609,2.086956522,1.304347826,0.57836087,0.652826087,0.223043478,0.147717391,0.0,0.042608696,0.346956522,0.283043478,0.0,0.086956522,1.826086957,1.695652174,0.0,0.0,0.0,0.0,0.0,-0.260869565,0.0,0.130434783,0.0,-0.00173913,0.093913043,0.096521739,1.607234783,1.348173913,0.0,0.0,8.52173913,7.304347826,0.0,0.0,0.173913043,0.173913043,0.0,0.0,0.173913043,0.173913043,0.0,0.0,0.097826087,0.100434783,0.0,0.0,0.0,0.085217391,0.0,0.0,0.0,0.173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003478261,0.0,0.0
XUMSOP_clean,0.0,train,2.81551,5.80747,5.80747,0.0,0.0621561,0.062156135,0.0,0.0,0.0,578.059,0.1193,0.1193,0.0,4845.42,368.088,691.8528,2813.3816,2932.5312,19924.0,36608.0,69544.0,65280.0,40.0,112.0,280.0,384.0,440.0,1504.0,2632.0,3200.0,30.9268,104.536,202.768,278.2176,1.5129,33.8496,21.8448,69.5934,4489.0,4288.0,11390.0,8844.0,1.0,8.0,8.0,18.0,64.0,160.0,272.0,368.0,2.7556,9.6944,13.1804,22.2108,0.0,-17.68,-7.92,-34.44,0.0,472.0,366.0,1074.0,0.0,0.0,0.0,0.0,0.0,44.0,30.0,98.0,0.0,7.44,5.34,16.5,93.81273333,155.261,240.0604,253.074,427.3333333,688.0,948.0,776.0,12.0,22.0,33.33333333,37.33333333,55.33333333,126.0,144.0,131.3333333,5.3548,10.74406667,14.1676,13.9568,11.8336,8.772,20.6056,16.74133333,64.0,48.0,112.0,69.33333333,1.0,1.0,2.0,2.0,1.0,3.0,4.0,5.0,0.5329,0.5621,1.095,0.929533333,0.0,0.89,0.89,2.013333333,0.0,2.0,2.0,7.333333333,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-3.0,0.0,-0.04,-0.04,0.186666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XUWVUG_clean_h,1.0,train,3.75245,3.96278,3.95275,0.0184075,0.0,0.018407558,18.0513,47.3781,0.0588,0.0,0.0,0.0588,57.6619,805.75,320.9992,459.306,2015.9008,843.888,25510.0,36696.0,62788.0,49872.0,36.0,92.0,196.0,148.0,340.0,1008.0,1198.0,1296.0,33.4014,99.9348,141.7516,147.5012,1.44,24.412,5.94,39.144,3969.0,2982.0,8316.0,4788.0,1.0,6.0,3.0,10.0,36.66666667,76.0,89.66666667,128.3333333,2.8224,7.3808,6.9384,12.3984,0.0,-13.14333333,-1.35,-20.62,0.0,330.6666667,57.0,554.0,0.0,0.0,0.0,0.0,0.0,24.33333333,3.0,38.33333333,0.0,5.686666667,0.91,9.42,144.0441,255.969,399.6456,462.213,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.9442,19.1268,27.591,31.0002,10.76738,11.8269,19.08548,18.8802,58.4,64.8,104.0,93.6,1.0,1.4,2.0,2.4,2.6,5.4,6.8,9.6,0.5449,0.7931,1.11316,1.25048,0.0,0.356,0.712,1.564,0.0,0.8,1.6,5.2,0.0,0.0,0.0,0.0,0.0,-0.8,-1.6,-2.4,0.0,-0.016,-0.032,0.096,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08
YANBAR03_clean,0.0,train,3.73219,4.70186,4.70186,0.126553,0.0,0.126552885,266.794,375.657,0.2289,0.0,0.0,0.2289,482.559,1641.14,766.4856,1773.3888,5442.208,7646.7072,12684.0,35712.0,71744.0,102528.0,84.0,240.0,568.0,960.0,840.0,2784.0,5600.0,8448.0,58.86,186.4128,399.4088,659.8032,3.5344,38.8032,38.18906667,115.3568,729.0,1296.0,2916.0,3186.0,1.0,6.0,8.666666667,20.0,36.0,96.0,204.0,252.0,1.5876,5.5188,10.0548,15.6744,0.0,-9.36,-4.02,-23.76,0.0,114.0,126.0,422.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,78.0,0.0,3.18,2.94,12.76,35.0097,46.308,53.9392,0.0,165.0,204.0,160.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.7956,2.8182,2.1462,0.0,11.8336,8.772,19.4016,0.0,64.0,48.0,72.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5329,0.5621,0.803,0.0,0.0,0.89,1.24,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.04,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAPRUE_charged,1.0,train,6.44362,8.28535,7.34455,0.313495,0.0,0.313494576,1026.54,1627.24,0.3615,0.0,0.0,0.3615,1183.74,4501.35,166.1818,310.6374,738.0262,1367.082,3802.0,7320.0,9958.0,5280.0,22.0,48.0,96.0,168.0,144.0,438.0,756.0,672.0,15.1333,40.0866,75.0868,74.8184,0.6241,19.0232,26.8205,40.6692,3025.0,3080.0,3245.0,4125.0,1.0,7.0,14.0,21.0,49.0,147.0,287.0,329.0,5.3824,11.8552,20.3696,27.1208,0.0,-18.55,-22.89,-34.89,0.0,329.0,711.0,1080.0,0.0,0.0,0.0,0.0,0.0,28.0,57.0,100.0,0.0,11.13,23.7,37.03,1124.264,2342.888,4548.0336,6795.9216,4358.0,9152.0,15192.0,21060.0,158.0,332.0,636.0,948.0,968.0,2600.0,3940.0,4792.0,59.3582,149.8588,259.2572,350.3636,11.8336,11.3305,32.97813333,56.889,64.0,62.0,127.3333333,233.0,1.0,1.291666667,3.875,6.0,1.875,7.5,14.83333333,16.95833333,0.5329,0.726045833,1.7072875,2.636516667,0.0,1.149583333,3.743333333,4.1025,0.0,2.583333333,15.08333333,18.875,0.0,0.0,0.0,0.0,0.0,-3.291666667,-4.541666667,-3.375,0.0,-0.051666667,0.49,0.768333333,11.8336,16.899,38.00626667,68.07022857,64.0,74.57142857,153.5238095,288.2857143,1.0,2.0,4.392857143,7.238095238,4.0,12.78571429,23.57142857,32.33333333,0.5329,0.967771429,1.982905952,3.277004762,0.0,1.9675,4.063095238,5.111190476,0.0,6.678571429,15.95238095,21.86904762,0.0,0.0,0.0,0.0,0.0,-2.392857143,-3.0,-1.69047619,0.0,0.134285714,0.49047619,0.794761905
YARGAB_clean,0.0,train,9.67182,10.6975,10.69549,0.489194,0.0,0.489193933,1334.32,1632.57,0.4702,0.0,0.0,0.4702,1282.51,3472.09,201.0193,380.808,969.3342,1009.296,3748.0,8352.0,14328.0,15552.0,22.0,54.0,102.0,132.0,156.0,426.0,726.0,840.0,15.6334,42.1794,72.8742,93.1188,2.7225,28.38,22.275,62.238,900.0,1200.0,2520.0,2640.0,1.0,5.0,6.0,12.0,25.0,55.0,110.0,140.0,1.7161,4.7815,7.467,11.6852,0.0,-8.95,-3.6,-17.92,0.0,110.0,96.0,272.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,32.0,0.0,2.9,2.16,6.8,190.0944,394.026,635.1604,799.977,840.0,1776.0,2704.0,3108.0,28.0,60.0,96.0,126.0,156.0,396.0,592.0,702.0,12.7132,30.3996,46.576,56.4206,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YARSAN_clean,0.0,train,3.94641,5.04398,5.02513,0.144764,0.0,0.144764082,466.916,739.787,0.1874,0.0,0.0,0.1874,604.432,3947.63,146.9498,255.456,424.9888,559.488,2570.0,4632.0,5440.0,4728.0,18.0,36.0,52.0,68.0,88.0,208.0,252.0,252.0,12.4978,26.7708,37.642,41.5612,2.7225,22.044,21.0375,46.134,900.0,930.0,900.0,1710.0,1.0,4.0,5.0,10.0,16.0,36.0,60.0,88.0,1.7161,3.8514,5.0435,8.8556,0.0,-6.76,-4.5,-11.46,0.0,89.0,120.0,243.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,18.0,0.0,2.3,2.7,6.34,157.4017333,328.134,519.0657333,605.8603333,675.3333333,1440.0,2097.333333,2109.333333,23.33333333,49.33333333,77.33333333,95.33333333,126.6666667,316.0,456.0,484.6666667,10.2898,24.46546667,36.32986667,40.12553333,10.5376,12.138,25.4876,15.992,56.5,66.0,108.5,72.5,1.0,1.5,3.0,2.0,2.5,7.5,10.0,7.0,0.5477,0.85855,1.395,0.9896,0.0,0.935,1.53,1.555,0.0,2.0,7.5,5.5,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.0,0.0,-0.04,0.35,0.14,7.5792,13.821,28.0882,22.17,40.5,75.0,122.5,76.5,0.75,1.75,3.5,3.0,4.75,14.25,20.5,15.0,0.414475,1.006775,1.69875,1.2748,0.0,0.9575,1.7975,2.195,0.0,2.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.5,2.0,2.0,0.0,-0.04,0.34,0.53
YARSIV_clean,0.0,train,3.36254,3.72144,3.72144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1665.63,105.7290333,196.314,409.4890667,451.52,1461.333333,3232.0,4310.666667,2464.0,13.0,28.0,48.0,53.33333333,76.0,197.3333333,276.0,186.6666667,8.550366667,20.2188,32.512,30.22506667,2.7225,29.392,28.05,44.682,900.0,1240.0,1200.0,1560.0,1.0,5.333333333,6.666666667,9.333333333,29.33333333,66.66666667,112.0,106.6666667,1.7161,5.1352,6.724666667,7.772666667,0.0,-9.013333333,-6.0,-11.68,0.0,118.6666667,160.0,228.0,0.0,0.0,0.0,0.0,0.0,17.33333333,17.33333333,34.66666667,0.0,3.066666667,3.6,6.293333333,101.5622,198.4206,304.3928,309.68808,452.0,888.0,1236.8,1027.2,14.0,28.4,42.4,45.6,70.8,169.2,224.8,205.6,6.28396,14.10332,19.72456,18.26856,11.1856,10.455,23.0466,21.3604,60.25,57.0,110.25,108.25,1.0,1.25,2.5,2.0,1.75,5.25,7.0,3.5,0.5403,0.710325,1.245,1.0131,0.0,0.9125,1.21,0.3325,0.0,2.0,4.75,1.75,0.0,0.0,0.0,0.0,0.0,-2.0,-1.5,0.0,0.0,-0.04,0.155,0.09,2.3104,5.814,11.4684,8.892,12.25,31.5,47.25,26.25,0.25,0.75,1.5,1.25,2.25,6.75,9.75,6.75,0.140625,0.433125,0.7125,0.496875,0.0,0.3675,0.7875,0.875,0.0,0.75,3.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.5,0.0,-0.015,0.175,0.275
