MofName,Label,Partition,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3
KOMDAT_clean,403.5963166,test,8.31487,7.41464,8.31487,0.998413,1069.29,1070.99,0.3237,0.3242145284566607,0.3237,0.0,0.324214,0.0,4684.71,0.0,0.0,0.0,0.0,0.0,0.0,-0.0574999999999999,0.4499999999999999,1.2699999999999998,0.0,-0.25,3.0,6.625,0.0,2.875,11.875,24.0,0.0,-11.2125,-10.15977625,-1.574885,0.0,1.4087500000000006,2.931250000000001,4.41,0.0,0.0,0.0,0.0,0.0,-0.04,0.7399999999999999,0.2966666666666666,0.0,-2.0,0.1666666666666666,-0.1666666666666666,0.0,2.0,13.0,6.0,0.0,-7.8,1.8857800000000005,-1.4892583333333331,0.0,0.9800000000000004,2.17,1.19,1.0,2.875,5.75,6.5,0.5625,1.6603125,2.896875,2.70375,8.375,25.125,40.125,36.625,49.0,120.75,198.625,150.5,54.76,240.40750000000003,390.05234425,367.594149,9.2416,22.287000000000003,44.22820000000001,46.66400000000001,1.0,2.0,4.0,1.8333333333333333,0.5625,1.155,1.6949999999999996,0.80875,4.0,12.0,15.666666666666666,7.666666666666667,49.0,84.0,105.0,47.833333333333336,54.76000000000001,167.24,205.085228,111.413845,9.2416,15.504,30.3696,13.325333333333338,0.0,0.0,0.0,0.0,0.0,2.0,3.240000000000001,8.94,0.0,6.0,6.0,24.5,0.0,82.0,144.0,315.0,0.0,-5.6800000000000015,-5.400000000000001,-10.170000000000003,11.0,20.0,30.0,36.0,7.9411,15.4188,23.491800000000005,23.007600000000004,50.0,116.0,126.0,84.0,1552.0,2784.0,3384.0,2232.0,79.4479,133.54799999999997,202.593,282.744,1.0,4.0,6.0,12.0,1.7161000000000006,4.2444,6.0522,8.8818,16.0,40.0,72.0,94.0,900.0,1140.0,1080.0,1350.0,2.722499999999999,20.262,25.245,49.45050000000001,54.5,119.0,190.0,236.0,22.75225000000001,57.38810000000004,86.50339999999998,95.4302,309.0,783.0,1161.0,1256.0,1335.5,3264.0,4691.0,4604.0,339.4787,780.9375000000005,1247.2511,1474.9640000000004
KOMGUP_clean,351.9778687,test,4.68805,3.52352,4.66923,1.59631,0.0,0.0,0.1708,0.1069967612807036,0.0,0.1708,0.0,0.106997,0.0,253.671,0.0,0.0,0.0,0.0,0.0,0.48,0.0,-0.0133333333333333,0.0,2.0,1.3333333333333333,0.6666666666666666,0.0,9.333333333333334,0.0,0.6666666666666666,0.0,-0.7428133333333333,0.0,-2.6,0.0,1.7433333333333334,0.0,0.3266666666666668,0.0,0.0,0.0,0.0,0.0,-0.031111111111111,0.16,0.4222222222222223,0.0,-1.5555555555555554,-0.4444444444444444,0.8888888888888888,0.0,1.5555555555555554,3.111111111111111,6.666666666666667,0.0,-5.466666666666668,-0.4476044444444444,3.2143222222222225,0.0,0.7322222222222224,0.5911111111111111,0.9333333333333332,1.0,2.333333333333333,2.0,1.3333333333333333,0.5526333333333333,0.9423666666666666,1.1052666666666668,0.7599999999999999,6.333333333333333,11.0,8.666666666666666,10.0,54.0,53.333333333333336,108.0,60.66666666666666,45.870000000000005,120.18015200000002,91.74,92.25333333333332,10.1056,17.009333333333334,20.2112,11.329066666666668,1.0,1.6666666666666667,2.888888888888889,1.3333333333333333,0.5526333333333333,0.9507,1.4852666666666667,0.4333333333333333,3.0,8.11111111111111,10.444444444444445,3.555555555555556,54.0,75.11111111111113,129.77777777777774,18.666666666666668,45.870000000000005,118.63,143.72782844444444,49.22734888888889,10.1056,13.922044444444444,26.628977777777777,9.4848,0.0,0.0,0.0,0.0,0.0,2.26,3.82,7.480000000000002,0.0,5.0,7.0,19.0,0.0,91.0,166.0,288.0,0.0,-5.960000000000001,-7.280000000000001,-14.820000000000006,20.0,40.0,64.0,94.0,13.802,29.3536,48.34560000000001,59.407000000000025,104.0,268.0,384.0,388.0,2582.0,4540.0,7020.0,7036.0,149.5868,278.9824,448.6943999999999,741.1149999999999,1.0,4.0,7.0,13.0,1.7161000000000004,3.9038,7.0085,12.510500000000002,16.0,44.0,84.0,132.0,900.0,870.0,1320.0,3060.0,2.7225,20.724,31.0695,59.8455,7.333333333333333,14.0,18.0,10.666666666666666,3.294866666666667,6.844066666666667,8.0786,3.749866666666667,32.0,67.33333333333333,71.33333333333333,37.333333333333336,256.6666666666667,468.0,585.3333333333334,176.0,56.995366666666655,106.86080000000004,141.54573333333337,74.7248
KOMHAW_clean,301.2484147,val,4.30719,2.83423,4.30719,1.67254,0.0,0.0,0.0985,0.0588924629605271,0.0,0.0985,0.0,0.0588923,0.0,145.102,0.0,0.0,0.0,0.0,0.0,0.4866666666666666,0.0,-0.0133333333333333,0.0,2.333333333333333,1.3333333333333333,0.6666666666666666,0.0,9.0,0.0,0.6666666666666666,0.0,0.2571866666666668,0.0,-2.6,0.0,1.595,0.0,0.3266666666666668,0.0,0.0,0.0,0.0,0.0,-0.031111111111111,0.1533333333333333,0.4222222222222223,0.0,-1.5555555555555554,-0.7777777777777777,0.8888888888888888,0.0,1.5555555555555554,3.4444444444444446,6.666666666666667,0.0,-5.466666666666668,-1.4476044444444447,3.2143222222222225,0.0,0.7322222222222224,0.7394444444444446,0.9333333333333332,0.8333333333333334,2.1666666666666665,1.6666666666666667,1.3333333333333333,0.4638166666666666,0.8486833333333332,0.9276333333333334,0.7599999999999999,6.166666666666667,10.5,8.333333333333334,10.0,43.333333333333336,45.333333333333336,86.66666666666667,60.66666666666666,41.18833333333334,110.19848533333334,82.37666666666667,92.25333333333332,8.133333333333333,15.547333333333333,16.266666666666666,11.329066666666668,1.0,1.6666666666666667,2.888888888888889,1.6666666666666667,0.5526333333333333,0.9507,1.4901333333333333,0.6109666666666667,3.0,8.11111111111111,10.777777777777777,3.888888888888889,54.0,75.11111111111113,127.11111111111109,40.0,45.870000000000005,118.63,149.02782844444445,58.59068222222223,10.1056,13.922044444444444,26.11871111111111,13.429333333333332,0.0,0.0,0.0,0.0,0.0,2.5500000000000003,4.09,7.480000000000001,0.0,8.5,11.5,24.5,0.0,102.0,178.0,288.0,0.0,-6.855,-7.73,-14.820000000000006,22.0,46.0,78.0,112.0,14.9278,33.5762,56.96220000000001,69.55880000000002,124.0,330.0,496.0,494.0,2682.0,5188.0,8036.0,7896.0,167.92289999999997,320.88339999999994,578.6102,899.6333999999998,1.0,4.5,7.5,13.0,1.7161000000000004,4.38195,7.512850000000001,12.510500000000002,20.5,54.5,102.0,152.0,900.0,990.0,1410.0,3060.0,2.7225,23.562,33.17325,59.8455,7.666666666666667,14.666666666666666,19.0,12.0,3.4825,7.229066666666668,8.650433333333332,4.460399999999999,33.666666666666664,71.33333333333333,75.0,38.66666666666666,273.3333333333333,496.0,628.0,261.3333333333333,60.05138333333332,111.95230000000004,149.29719999999998,90.50293333333332
KOMJED_clean,372.56386,test,5.83962,2.44984,5.82809,1.97108,0.0,0.0,0.0912,0.0462690504697932,0.0,0.0912,0.0,0.046269,0.0,412.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048,0.2399999999999999,0.576,0.0,-2.4,-2.0,0.0,0.0,2.4,8.0,11.199999999999998,0.0,-7.2,-6.5656880000000015,1.2686239999999998,0.0,1.0680000000000005,2.0600000000000005,1.9839999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,2.7999999999999994,3.2000000000000006,0.5328999999999999,0.6745199999999999,1.31692,1.2848,1.6000000000000003,5.599999999999999,8.0,4.8,64.0,57.6,115.2,115.2,28.09,71.868,113.4501464,83.1642928,11.8336,10.5264,26.04768,31.04256,0.0,0.0,0.0,0.0,0.0,6.479999999999997,7.529999999999999,15.000000000000004,0.0,42.0,42.0,87.0,0.0,381.0,486.0,810.0,0.0,-15.239999999999997,-10.56,-20.37,232.0,624.0,1536.0,2304.0,160.7008000000006,498.072,1032.6431999999988,1463.500799999998,2160.0,6480.0,12336.0,15744.0,64416.0,130176.0,177600.0,212352.0,2079.027999999996,4313.0208,14641.723200000024,19135.104,1.0,7.5,9.0,15.0,2.48965,8.727150000000002,11.134200000000002,14.024699999999998,58.5,130.5,243.0,216.0,3330.0,3528.0,3240.0,3996.0,2.172249999999999,36.32640000000001,31.5945,59.06369999999998,13.0,24.0,38.0,36.0,5.583699999999999,11.396,15.050200000000004,13.2356,62.0,136.0,136.0,112.0,468.0,768.0,1020.0,832.0,104.538,176.154,290.3874,286.6468
KOMJIH_clean,372.56386,train,5.81306,2.42833,5.81306,1.99486,0.0,0.0,0.0922,0.046218782270435,0.0,0.0922,0.0,0.0462188,0.0,413.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048,0.2399999999999999,0.576,0.0,-2.4,-2.0,0.0,0.0,2.4,8.0,11.199999999999998,0.0,-7.2,-6.5656880000000015,1.2686239999999998,0.0,1.0680000000000005,2.06,1.9839999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,2.7999999999999994,3.2000000000000006,0.5328999999999999,0.6745199999999999,1.31692,1.2848,1.6000000000000003,5.599999999999999,8.0,4.8,64.0,57.6,115.2,115.2,28.09,71.868,113.4501464,83.1642928,11.8336,10.5264,26.04768,31.04256,0.0,0.0,0.0,0.0,0.0,6.4350000000000005,7.470000000000001,14.909999999999998,0.0,42.0,42.0,87.0,0.0,385.5,492.0,819.0,0.0,-15.195000000000006,-10.5,-20.28,232.0,624.0,1536.0,2304.0,160.4344000000006,497.020800000001,1031.1647999999989,1462.7999999999984,2160.0,6480.0,12336.0,15744.0,65480.0,131328.0,178752.0,213120.0,2079.223999999996,4317.974400000004,14646.61920000002,19138.40640000001,1.0,7.5,9.0,15.0,2.4730000000000003,8.6943,11.088000000000005,13.980599999999995,58.5,130.5,243.0,216.0,3396.5,3564.0,3276.0,4026.0,2.1844999999999994,36.4812,31.747499999999988,59.2989,13.0,24.0,38.0,36.0,5.583699999999999,11.396,15.050200000000004,13.2356,62.0,136.0,136.0,112.0,468.0,768.0,1020.0,832.0,104.538,176.154,290.3874,286.6468
KOMJON_clean,372.56386,test,5.79925,2.4171,5.79925,2.00612,0.0,0.0,0.0918,0.045759974478097,0.0,0.0918,0.0,0.0457599,0.0,410.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048,0.2399999999999999,0.576,0.0,-2.4,-2.0,0.0,0.0,2.4,8.0,11.199999999999998,0.0,-7.2,-6.5656880000000015,1.2686239999999998,0.0,1.0680000000000005,2.0600000000000005,1.9839999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,2.7999999999999994,3.2000000000000006,0.5328999999999999,0.6745199999999999,1.31692,1.2848,1.6000000000000003,5.599999999999999,8.0,4.8,64.0,57.6,115.2,115.2,28.09,71.868,113.4501464,83.1642928,11.8336,10.5264,26.04768,31.04256,0.0,0.0,0.0,0.0,0.0,6.390000000000001,7.41,14.82,0.0,42.0,42.0,87.0,0.0,390.0,498.0,828.0,0.0,-15.150000000000002,-10.44,-20.190000000000005,232.0,624.0,1536.0,2304.0,160.16960000000057,495.9695999999992,1029.686399999999,1462.0991999999987,2160.0,6480.0,12336.0,15744.0,66560.0,132480.0,179904.0,213888.0,2079.421599999996,4322.928000000001,14651.515200000022,19141.708799999986,1.0,7.5,9.0,15.0,2.45645,8.661449999999997,11.0418,13.936499999999995,58.5,130.5,243.0,216.0,3464.0,3600.0,3312.0,4056.0,2.19685,36.636,31.900500000000005,59.53410000000002,13.0,24.0,38.0,36.0,5.583699999999999,11.396,15.050200000000004,13.2356,62.0,136.0,136.0,112.0,468.0,768.0,1020.0,832.0,104.538,176.154,290.3874,286.6468
KONCIA_clean,410.7113492,train,4.3675,3.44948,4.3675,1.89084,0.0,0.0,0.2343,0.1239131814431681,0.0,0.2343,0.0,0.123913,0.0,247.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0399999999999999,-0.0399999999999999,0.4533333333333333,0.0,-2.0,-2.6666666666666665,-2.0,0.0,2.0,2.0,10.666666666666666,0.0,-6.000000000000001,-6.000000000000001,-2.942813333333334,0.0,0.8900000000000002,0.8900000000000002,2.2466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.6666666666666665,0.5328999999999998,0.5621,1.0950000000000002,1.0901333333333332,1.0,3.0,4.666666666666667,4.666666666666667,64.0,48.0,112.0,85.33333333333333,28.09,59.88999999999999,87.98,90.50357733333334,11.8336,8.771999999999997,20.605599999999992,23.82773333333333,0.0,0.0,0.0,0.0,0.0,6.180000000000001,5.94,10.14,0.0,24.0,18.0,32.0,0.0,306.0,318.0,518.0,0.0,-13.86,-8.52,-19.54,13.0,26.0,46.0,56.0,9.8524,23.348600000000005,34.4978,31.47760000000001,72.0,184.0,232.0,144.0,4081.0,6312.0,6360.0,2688.0,111.2935,164.91539999999998,424.674,491.232,1.0,6.0,6.0,10.0,3.0976,7.708799999999999,8.1312,13.1296,36.0,72.0,108.0,168.0,3481.0,2832.0,2124.0,4248.0,1.2768999999999997,23.3232,17.288999999999998,34.8492,10.0,18.0,28.0,30.666666666666668,4.473,8.783133333333334,11.613466666666667,10.340133333333332,46.0,104.66666666666669,105.33333333333331,68.0,378.6666666666667,584.0,802.6666666666666,597.3333333333334,81.91606666666668,130.441,207.59706666666665,223.46893333333333
KONFEA_clean,350.3478077,test,4.38049,3.3323,4.38049,2.13644,0.0,0.0,0.0881,0.0412368238752316,0.0,0.0881,0.0,0.0412368,0.0,108.762,0.0,0.0,0.0,0.0,0.0,0.54,0.5,0.5,0.0,0.0,-2.0,-2.0,0.0,18.0,20.0,20.0,0.0,24.0,16.199999999999992,16.199999999999992,0.0,-0.92,0.0600000000000005,0.0600000000000005,0.0,0.0,0.0,0.0,0.0,-0.1233333333333333,-0.04,-0.0333333333333333,0.0,-1.6666666666666667,-2.0,-1.6666666666666667,0.0,-1.3333333333333333,2.0,1.6666666666666667,0.0,-9.3,-6.6000000000000005,-5.300000000000001,0.0,0.91,0.9200000000000004,0.7566666666666668,1.0,2.0,2.0,2.0,1.0404,1.53,1.5708,1.5708,4.0,8.0,12.0,12.0,256.0,224.0,192.0,192.0,376.36000000000007,287.11999999999995,438.44,438.44,6.6564000000000005,15.6864,13.158,13.158,1.0,1.3333333333333333,2.3333333333333326,2.3333333333333326,0.5427666666666666,0.8222333333333333,1.3025,1.2972333333333337,2.0,5.333333333333333,8.0,6.666666666666667,59.0,83.33333333333333,119.0,120.6666666666667,36.98,115.65333333333336,132.65333333333334,120.09333333333336,10.9696,11.046399999999998,21.985599999999994,22.375466666666668,0.0,0.0,0.0,0.0,0.0,8.58,9.37,10.34,0.0,61.0,71.0,71.0,0.0,444.0,531.0,550.0,0.0,-19.86,-16.039999999999996,-20.98,70.0,204.0,552.0,852.0,51.43599999999994,170.18280000000038,386.2487999999997,586.7092000000001,772.0,2508.0,5048.0,6948.0,17520.0,38760.0,69992.0,87016.0,595.7440000000001,1291.3188000000014,4839.667999999998,6731.503599999999,1.0,9.0,11.0,11.0,2.8561,11.204700000000004,15.581799999999998,13.9425,82.0,192.0,275.0,264.0,3249.0,3933.0,5472.0,4389.0,1.2100000000000002,32.736,30.954,36.388,11.0,22.0,30.0,26.0,6.668599999999999,13.4242,17.8866,15.5142,52.0,118.0,144.0,106.0,754.0,1216.0,1602.0,1456.0,98.484,171.57179999999994,250.3356,224.1658
KONFIE_clean,334.4038796,test,4.23932,3.28223,4.21233,2.20818,0.0,0.0,0.0587,0.0265829778369517,0.0,0.0587,0.0,0.0265829,0.0,70.3263,0.0,0.0,0.0,0.0,0.0,0.54,0.5,0.5,0.0,0.0,-2.0,-2.0,0.0,18.0,20.0,20.0,0.0,24.0,16.199999999999992,16.199999999999992,0.0,-0.92,0.0600000000000005,0.0600000000000005,0.0,0.0,0.0,0.0,0.0,-0.1233333333333333,-0.04,-0.0333333333333333,0.0,-1.6666666666666667,-2.0,-1.6666666666666667,0.0,-1.3333333333333333,2.0,1.6666666666666667,0.0,-9.3,-6.6000000000000005,-5.300000000000001,0.0,0.91,0.9200000000000004,0.7566666666666668,1.0,2.0,2.0,2.0,1.0404,1.53,1.5708,1.5708,4.0,8.0,12.0,12.0,256.0,224.0,192.0,192.0,376.36000000000007,287.11999999999995,438.44,438.44,6.6564000000000005,15.6864,13.158,13.158,1.0,1.3333333333333333,2.3333333333333326,2.3333333333333326,0.5427666666666666,0.8222333333333333,1.3025,1.2972333333333337,2.0,5.333333333333333,8.0,6.666666666666667,59.0,83.33333333333333,119.0,120.6666666666667,36.98,115.65333333333332,132.65333333333334,120.09333333333336,10.9696,11.046399999999998,21.985599999999994,22.375466666666668,0.0,0.0,0.0,0.0,0.0,8.040000000000001,8.709999999999996,9.68,0.0,61.0,71.0,71.0,0.0,453.0,542.0,561.0,0.0,-19.68,-15.82,-20.76,70.0,204.0,552.0,852.0,50.639199999999946,167.0004000000002,381.8231999999997,582.7492,772.0,2508.0,5048.0,6948.0,17980.0,39312.0,70760.0,87632.0,595.9216000000001,1296.0804000000014,4844.170399999998,6736.796399999997,1.0,9.0,11.0,11.0,2.6569,10.8069,15.0286,13.4475,82.0,192.0,275.0,264.0,3364.0,4002.0,5568.0,4466.0,1.2544000000000002,33.33120000000001,31.516800000000003,37.04960000000001,11.0,22.0,30.0,26.0,6.668599999999999,13.4242,17.8866,15.5142,52.0,118.0,144.0,106.0,754.0,1216.0,1602.0,1456.0,98.484,171.57179999999994,250.3356,224.1658
KONSAJ_clean,436.9126417,val,18.94328,3.74567,18.94328,1.10475,1080.91,978.42,0.4835,0.4376555781851098,0.4835,0.0,0.437655,0.0,5834.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.6400000000000002,-0.1,2.18,0.0,-1.0,0.0,15.0,0.0,-15.0,5.0,41.0,0.0,-39.10000000000001,-19.5,-2.14266,0.0,2.190000000000001,2.450000000000001,7.489999999999998,0.0,0.0,0.0,0.0,0.0,0.1033333333333332,0.1033333333333332,0.3033333333333333,0.0,0.0,-0.3333333333333333,-1.0,0.0,2.6666666666666665,2.6666666666666665,8.333333333333332,0.0,5.866666666666667,5.8666666666666645,16.300000000000008,0.0,-0.2833333333333333,-0.2833333333333333,-0.6866666666666666,1.0,3.0,6.0,11.0,0.5625,2.1675,3.4500000000000006,4.552500000000001,9.0,30.0,54.0,54.0,49.0,252.0,259.0,252.0,54.76,453.62,472.8599999999999,618.2156839999999,9.241600000000002,21.067200000000003,48.0016,78.88800000000002,1.0,2.3333333333333326,3.1666666666666665,3.0,0.6813500000000001,1.5252333333333332,2.1841333333333326,2.215033333333334,5.666666666666667,14.0,20.5,24.0,67.5,125.0,201.5,220.0,210.57500000000005,368.6500000000001,627.3566666666667,663.31,6.218099999999999,14.9182,19.80535,18.504500000000004,0.0,0.0,0.0,0.0,0.0,2.293333333333336,3.720000000000003,2.973333333333333,0.0,22.0,29.33333333333333,5.333333333333333,0.0,64.0,118.66666666666669,107.33333333333331,0.0,-4.713333333333332,-3.180000000000004,-4.02,324.0,1008.0,2136.0,2976.0,220.4027999999985,840.2496000000046,1489.1615999999942,1784.217600000006,4296.0,18240.0,26664.0,24336.0,68688.0,228672.0,327696.0,342624.0,1918.950000000009,5674.449600000007,12810.187199999978,17710.468800000002,1.0,6.0,7.333333333333333,8.0,1.7904333333333342,7.329933333333333,8.013866666666665,10.708199999999996,44.0,168.0,112.0,166.66666666666666,786.0,2840.0,2398.0,3427.333333333333,3.5229666666666666,29.577000000000005,31.55913333333334,36.11013333333333,34.0,72.0,120.0,136.0,15.687200000000011,37.74520000000001,57.07740000000002,66.0116,196.0,492.0,672.0,732.0,1208.0,2664.0,4148.0,4824.0,203.20040000000003,449.3268000000001,731.3473999999998,837.8940000000002
KORMOV_clean,411.6575959,train,4.2954,2.55888,4.28192,1.70306,0.0,0.0,0.0792,0.0465045271452561,0.0,0.0792,0.0,0.0465047,0.0,69.2092,0.0,0.0,0.0,0.0,0.0,-0.08,0.5999999999999999,0.5599999999999998,0.0,-3.0,-1.0,-2.0,0.0,4.0,20.0,22.0,0.0,-12.000000000000002,-16.414220000000004,-22.414220000000004,0.0,1.7800000000000002,5.15,6.040000000000001,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,0.0,-2.0,-2.0,-4.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,1.0,2.0,5.0,6.0,0.5328999999999999,1.1242,2.2265,2.7886,4.0,14.0,22.0,28.0,64.0,96.0,160.0,208.0,28.09,119.78,227.445366,287.335366,11.8336,17.543999999999997,41.452,50.224,1.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,0.0,0.0,0.0,0.0,0.0,2.6500000000000004,2.805,5.445000000000002,0.0,11.0,12.0,26.5,0.0,95.0,102.0,205.5,0.0,-7.800000000000001,-2.49,-13.71,26.0,68.0,128.0,176.0,17.642200000000003,51.36280000000004,88.45299999999999,108.71160000000005,216.0,680.0,1118.0,1200.0,4030.0,9824.0,16750.0,16928.0,228.503,499.4879999999997,1170.3872,1357.4239999999995,1.0,5.0,7.0,10.5,1.5876,4.599,7.578900000000001,9.8091,25.0,70.0,115.0,130.0,729.0,1080.0,2349.0,2106.0,3.5344,32.336,29.422,62.88599999999999,32.0,66.0,104.0,130.0,14.4488,33.09460000000001,48.688,55.72820000000003,170.0,416.0,580.0,634.0,1033.0,2028.0,2986.0,3132.0,230.43519999999992,449.4119999999999,721.4745999999999,865.5810000000001
