MofName,Label,Partition,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3
AHOKOX_clean,1.0,train,4.49713,3.53866,4.49713,1.73966,0.0,0.0,0.2707,0.1556051182414954,0.0,0.2707,0.0,0.155605,0.0,178.334,0.0,0.0,0.0,0.0,0.0,1.2800000000000002,0.29,0.29,0.0,11.0,2.0,2.0,0.0,30.0,9.0,9.0,0.0,72.8,13.7,13.7,0.0,-4.109999999999999,-0.3599999999999999,-0.3599999999999999,0.0,0.0,0.0,0.0,0.0,-0.33,-0.04,-0.04,0.0,-3.0,-1.0,-1.0,0.0,-7.0,2.0,2.0,0.0,-19.7,-6.000000000000001,-6.000000000000001,0.0,1.25,0.8900000000000002,0.8900000000000002,1.0,4.0,1.0,1.0,1.1236000000000002,3.1376,0.8162,0.8162,16.0,20.0,8.0,8.0,225.0,450.0,90.0,90.0,625.0,680.0,282.5,282.5,4.7961,28.1853,5.584499999999999,5.584499999999999,1.0,1.0,3.0,1.0,0.5328999999999998,0.7738,1.6279,0.5621,1.0,4.0,4.0,2.0,64.0,120.0,176.0,48.0,28.09,132.5,116.06999999999998,59.88999999999999,11.8336,7.5336,32.4392,8.771999999999998,0.0,0.0,0.0,0.0,0.0,2.6,0.6399999999999997,2.52,0.0,6.0,0.0,8.0,0.0,84.0,28.0,88.0,0.0,-6.16,-0.5800000000000001,-4.38,10.0,28.0,36.0,20.0,9.253399999999996,25.404,29.36659999999999,17.3448,84.0,244.0,274.0,148.0,2516.0,5152.0,6826.0,3296.0,87.8138,194.9792,348.1816,142.69119999999998,1.0,4.0,3.0,4.0,1.9044,4.029599999999999,4.829999999999999,4.14,16.0,40.0,48.0,32.0,841.0,928.0,1711.0,812.0,3.61,26.144,11.932,22.762,13.0,24.0,34.0,20.0,8.4091,17.2936,19.962200000000003,12.381600000000006,58.0,112.0,92.0,72.0,1014.0,2088.0,1920.0,1080.0,113.1063,164.76120000000003,308.62019999999995,153.61199999999994
AJINOY_clean,1.0,test,3.72125,2.71527,3.72125,1.44035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045,0.3349999999999999,0.29,0.0,-2.0,0.0,-2.5,0.0,2.25,8.25,10.5,0.0,-7.425000000000001,-4.53211,-11.057110000000002,0.0,1.035,1.875,2.865,0.0,0.0,0.0,0.0,0.0,-0.04,0.3399999999999999,0.4633333333333332,0.0,-2.0,-1.0,-0.8333333333333333,0.0,2.0,8.0,10.166666666666666,0.0,-6.9,-4.007110000000001,-2.7928133333333336,0.0,0.9350000000000004,1.775,2.091666666666667,1.0,1.5,3.5,3.75,0.5403,0.8547,1.6724,1.831075,3.0,10.5,15.5,16.25,60.25,67.5,134.5,136.25,34.7575,107.6325,174.640114,208.632614,11.1856,12.392999999999995,30.2266,30.4184,1.0,1.5,3.0,2.5,0.5477,0.8585500000000001,1.4025,1.0310166666666667,2.5,7.5,10.0,7.333333333333334,56.5,66.0,105.0,62.66666666666666,41.425,113.565,160.96261400000003,123.05184166666668,10.5376,12.137999999999998,24.742799999999995,18.934666666666665,0.0,0.0,0.0,0.0,0.0,3.2099999999999995,4.27,10.259999999999998,0.0,13.0,14.0,40.0,0.0,107.0,161.0,336.0,0.0,-6.9,-4.549999999999999,-10.370000000000005,24.0,48.0,80.0,120.0,16.371,36.354000000000006,58.41239999999999,71.63040000000002,128.0,328.0,432.0,424.0,2694.0,5656.0,7724.0,6992.0,193.218,353.936,664.9663999999999,993.9519999999998,1.0,5.0,7.0,14.0,1.9044,5.092199999999999,7.438199999999999,12.502799999999995,25.0,60.0,105.0,150.0,841.0,1102.0,1218.0,2030.0,3.61,31.160000000000004,33.915,70.243,29.0,60.0,98.0,126.0,11.9373,28.45920000000001,42.08980000000001,48.25700000000001,158.0,394.0,552.0,598.0,769.0,1632.0,2308.0,2409.0,191.7565,396.62700000000007,648.9454000000001,798.0260999999998
AJUNOK_clean,1.0,train,4.97833,2.92387,4.96161,1.43764,0.0,0.0,0.111,0.0772098717342311,0.0,0.111,0.0,0.07721,0.0,581.436,0.0,0.0,0.0,0.0,0.0,-0.0044444444444444,0.0466666666666666,0.0422222222222221,0.0,-0.2222222222222222,-0.6666666666666666,-0.8888888888888888,0.0,0.2222222222222222,2.6666666666666665,2.888888888888889,0.0,-0.8666666666666667,0.066666666666666,-0.8000000000000007,0.0,0.1088888888888889,0.2244444444444445,0.3333333333333336,0.0,0.0,0.0,0.0,0.0,-0.04,0.2133333333333333,0.1933333333333333,0.0,-2.0,-1.3333333333333333,-2.333333333333333,0.0,2.0,6.0,7.0,0.0,-6.600000000000001,-4.671406666666667,-7.371406666666668,0.0,0.9200000000000004,1.4800000000000004,1.91,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.2406,0.4683333333333333,0.5562,0.5595333333333333,1.3333333333333333,3.111111111111111,4.888888888888888,5.333333333333333,39.333333333333336,59.11111111111112,50.888888888888886,49.333333333333336,53.98666666666666,82.38666666666667,98.0488888888889,104.46222222222222,2.7932888888888887,5.2085333333333335,6.961022222222222,6.63,1.0,1.3333333333333333,2.6666666666666665,2.333333333333333,0.5427666666666666,0.7597333333333335,1.2999999999999998,1.126966666666667,2.0,6.0,8.0,7.333333333333333,59.0,60.0,107.33333333333331,82.66666666666667,36.98,95.67333333333332,136.63507600000003,129.96174266666665,10.9696,11.016,23.36373333333333,18.738666666666663,0.0,0.0,0.0,0.0,0.0,4.46,4.97,10.91,0.0,22.0,21.0,49.0,0.0,242.0,294.0,562.0,0.0,-9.7,-6.019999999999997,-11.56,26.0,56.0,100.0,144.0,18.0088,44.4,71.3432,85.70480000000003,164.0,448.0,588.0,544.0,5748.0,10272.0,12132.0,9360.0,215.3774,398.5024,875.6363999999999,1198.7007999999996,1.0,6.0,7.0,13.0,2.1904,6.541600000000001,7.977199999999998,12.3284,36.0,84.0,126.0,174.0,2304.0,2208.0,2016.0,2976.0,2.8561,33.5296,30.166499999999992,56.66570000000001,23.5,50.0,77.0,93.0,10.784100000000002,25.461600000000004,36.98790000000001,40.2295,127.0,314.0,446.0,471.0,793.0,1616.0,2221.0,2231.0,157.3886,331.8864000000001,512.6428000000001,591.797
AKEDIF_clean,0.0,train,5.93786,5.31334,5.92561,0.925851,1542.12,1665.62,0.4281,0.4623854162278811,0.4281,0.0,0.462385,0.0,789.105,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,-0.04,0.0,-1.0,-1.0,-2.0,0.0,1.0,1.0,2.0,0.0,-3.0000000000000004,-3.0000000000000004,-6.000000000000001,0.0,0.445,0.445,0.8900000000000001,0.0,0.0,0.0,0.0,0.0,-0.04,0.3399999999999999,0.33,0.0,-2.0,-1.0,-1.5,0.0,2.0,8.0,8.5,0.0,-6.9,-4.007110000000001,-5.057110000000001,0.0,0.9350000000000004,1.775,1.975,0.5,0.5,1.0,1.0,0.2664499999999999,0.28105,0.5475,0.5621,0.5,1.5,2.0,3.0,32.0,24.0,56.0,48.0,14.045,29.945,43.99,59.89,5.9168,4.385999999999999,10.302799999999998,8.771999999999998,1.0,1.5,3.0,2.5,0.5477,0.85855,1.4025,1.12835,2.5,7.5,10.0,8.0,56.5,66.0,105.0,76.0,41.425,113.565,160.96261400000003,135.052614,10.5376,12.137999999999998,24.7428,19.336,0.0,0.0,0.0,0.0,0.0,2.28,3.24,8.160000000000002,0.0,6.0,6.0,24.0,0.0,90.0,144.0,304.0,0.0,-6.36,-5.4,-11.180000000000003,11.0,20.0,28.0,36.0,7.464300000000001,14.623600000000003,21.046800000000005,20.482,48.0,112.0,126.0,88.0,1342.0,2328.0,2978.0,1632.0,83.88789999999999,139.87199999999996,202.3112,299.472,1.0,4.0,6.0,12.0,1.7161000000000002,3.8776,6.052200000000001,9.9036,16.0,40.0,72.0,96.0,900.0,900.0,1080.0,1680.0,2.7225,21.384,25.245,51.117,27.0,56.0,86.0,108.0,11.297900000000006,26.85760000000001,38.33500000000001,41.9184,142.0,348.0,478.0,498.0,691.0,1488.0,2028.0,1970.0,172.34380000000002,360.3660000000002,552.5652000000002,660.632
ALIXOJ_clean,1.0,train,7.8603,5.01976,7.79492,0.979833,1806.4,1843.57,0.4853,0.4952884828332992,0.4853,0.0,0.495288,0.0,1564.77,0.0,0.0,0.0,0.0,0.0,0.0,0.1399999999999999,-0.0399999999999999,-0.0799999999999999,0.0,-1.0,-1.0,-3.0,0.0,5.5,2.0,4.0,0.0,-5.603555000000001,-6.000000000000001,-12.000000000000002,0.0,1.51,0.8900000000000002,1.7800000000000005,0.0,0.0,0.0,0.0,0.0,-0.0399999999999999,-0.0399999999999999,-0.0199999999999999,0.0,-2.0,-2.166666666666667,-4.0,0.0,2.0,2.0,5.166666666666666,0.0,-6.000000000000001,-6.000000000000001,-11.867851666666668,0.0,0.8900000000000002,0.8900000000000002,1.9866666666666672,1.0,1.5,2.0,2.0,0.5328999999999998,0.69715,1.0950000000000002,1.1242,2.5,5.5,6.0,9.0,64.0,52.0,112.0,96.0,28.09,71.83384150000002,87.98,119.78,11.8336,12.556,20.605599999999992,17.543999999999993,1.0,1.0,2.0,2.166666666666667,0.5328999999999998,0.5621,1.0950000000000002,1.169216666666667,1.0,3.0,4.166666666666666,6.166666666666667,64.0,48.0,112.0,97.3333333333333,28.09,59.88999999999999,87.98,123.76128049999996,11.8336,8.771999999999997,20.605599999999992,18.805333333333326,0.0,0.0,0.0,0.0,0.0,1.92,2.16,3.24,0.0,7.0,6.0,11.5,0.0,80.0,93.0,146.0,0.0,-6.119999999999999,-2.2100000000000004,-8.04,14.0,30.0,46.0,56.0,9.166999999999998,21.4182,30.820599999999992,31.828,76.0,190.0,264.0,236.0,2161.0,4176.0,5488.0,4320.0,120.9814,225.5264,413.8909999999999,450.3648,1.0,4.0,5.0,7.0,1.4641,3.5332000000000003,4.7069,6.3283,16.0,36.0,56.0,66.0,784.0,896.0,1316.0,1400.0,3.6481,26.2816,22.4616,40.8931,34.0,70.0,110.0,144.0,15.5746,35.436600000000006,52.862200000000016,63.41840000000002,180.0,446.0,642.0,736.0,1133.0,2176.0,3286.0,3532.0,248.7713,479.338,760.5658,952.2100000000004
ALIXUP_clean,1.0,train,6.38387,5.75713,6.38387,1.33865,1071.24,800.24,0.3093,0.2310536734770104,0.3093,0.0,0.231054,0.0,866.942,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,0.0,-2.0,-2.0,-4.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,0.0,-2.0,-2.0,-4.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,1.0,1.0,2.0,2.0,0.5328999999999999,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.89,87.98,119.78,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,1.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,0.0,0.0,0.0,0.0,0.0,2.166666666666666,2.5666666666666664,3.82,0.0,3.333333333333333,4.0,6.0,0.0,70.0,83.33333333333333,130.0,0.0,-5.133333333333333,-1.7000000000000002,-7.459999999999998,17.0,36.0,52.0,64.0,12.6218,27.973600000000005,39.3748,39.04039999999999,88.0,216.0,298.0,292.0,3181.0,5248.0,7476.0,5952.0,141.1888,266.256,437.3607999999999,492.608,1.0,3.333333333333333,4.666666666666667,6.0,1.9043999999999992,3.3579999999999988,5.345199999999999,6.154799999999999,11.333333333333334,27.33333333333333,40.66666666666666,46.66666666666666,841.0,773.3333333333334,1508.0,1276.0,3.61,21.786666666666665,20.076666666666664,35.834,33.0,68.0,108.0,140.0,15.4377,34.89640000000001,52.29240000000001,62.30840000000001,176.0,436.0,628.0,716.0,1132.0,2160.0,3274.0,3504.0,243.9313,464.202,749.3457999999998,925.8540000000004
AMILOY_clean,1.0,train,11.03089,9.17864,11.01877,1.00746,1131.97,1123.59,0.394,0.3910825243682131,0.394,0.0,0.391081,0.0,3633.15,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.5549999999999999,-0.045,0.0,-1.5,2.25,-2.25,0.0,1.5,9.75,2.25,0.0,-5.175000000000001,2.089335000000001,-7.425000000000001,0.0,0.7012500000000003,1.59375,1.035,0.0,0.0,0.0,0.0,0.0,-0.045,0.5399999999999999,-0.075,0.0,-2.25,1.5,-3.75,0.0,2.25,10.5,3.75,0.0,-7.425000000000001,-0.1606649999999992,-11.925,0.0,1.0350000000000004,1.9275,1.7025000000000006,0.625,1.125,3.0,1.5,0.3404624999999999,0.6439125,1.2487499999999998,0.8547,2.625,10.125,12.75,11.25,36.25,49.5,89.25,67.5,24.223750000000003,85.17375000000001,124.09142100000004,107.6325,6.747999999999999,9.1035,24.6903,12.393,1.0,1.5,3.75,2.25,0.5402999999999999,0.8547,1.659375,1.276275,3.0,11.25,14.25,13.5,60.25,67.5,131.25,103.5,34.75749999999999,107.6325,157.08392100000003,152.55,11.1856,12.392999999999995,32.417399999999994,18.972,0.0,0.0,0.0,0.0,0.0,2.5900000000000003,3.510000000000001,11.240000000000002,0.0,9.5,7.0,39.5,0.0,100.0,156.0,404.0,0.0,-7.655,-5.8500000000000005,-16.885000000000005,12.0,22.0,35.0,46.0,7.9976,16.058800000000005,25.299100000000003,25.9644,57.0,138.0,157.0,106.0,1407.0,2688.0,3524.0,2166.0,95.64795,157.67999999999995,273.4181,396.372,1.0,4.5,6.5,16.0,1.7161000000000006,4.329549999999999,6.556550000000001,12.733199999999998,20.5,50.0,102.0,150.0,900.0,1050.0,1170.0,2280.0,2.722499999999999,24.88199999999999,27.348749999999995,71.42025,22.0,46.66666666666666,80.0,101.33333333333331,9.195266666666669,22.45320000000001,35.187733333333334,40.34346666666667,126.66666666666669,324.0,498.6666666666667,530.6666666666666,604.0,1312.0,1986.6666666666667,1970.6666666666667,147.62340000000003,311.27000000000004,539.5146666666668,636.3306666666667
AMILUE_clean,1.0,train,11.39418,11.07263,11.39418,0.982365,1123.01,1143.17,0.4249,0.4325276246608948,0.4249,0.0,0.432528,0.0,2009.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.5549999999999999,-0.045,0.0,-1.5,2.25,-2.25,0.0,1.5,9.75,2.25,0.0,-5.175000000000001,2.0893350000000006,-7.425000000000001,0.0,0.7012500000000002,1.59375,1.035,0.0,0.0,0.0,0.0,0.0,-0.045,0.5399999999999999,-0.075,0.0,-2.25,1.5,-3.75,0.0,2.25,10.5,3.75,0.0,-7.425000000000001,-0.1606649999999994,-11.925,0.0,1.035,1.9275,1.7025000000000003,0.625,1.125,3.0,1.5,0.3404625,0.6439125,1.24875,0.8547,2.625,10.125,12.75,11.25,36.25,49.5,89.25,67.5,24.223750000000003,85.17375,124.091421,107.6325,6.748,9.1035,24.6903,12.393,1.0,1.5,3.75,2.25,0.5403,0.8547,1.6593749999999998,1.276275,3.0,11.25,14.25,13.5,60.25,67.5,131.25,103.5,34.7575,107.6325,157.08392099999998,152.55,11.1856,12.393,32.4174,18.972,0.0,0.0,0.0,0.0,0.0,2.5900000000000003,3.5100000000000007,11.24,0.0,9.5,7.0,39.5,0.0,100.0,156.0,404.0,0.0,-7.655,-5.849999999999999,-16.885000000000005,12.0,22.0,35.0,46.0,7.9976,16.058800000000005,25.299100000000003,25.964400000000005,57.0,138.0,157.0,106.0,1407.0,2688.0,3524.0,2166.0,95.64794999999998,157.67999999999995,273.4181,396.372,1.0,4.5,6.5,16.0,1.7161000000000004,4.32955,6.556550000000001,12.7332,20.5,50.0,102.0,150.0,900.0,1050.0,1170.0,2280.0,2.7225,24.882,27.348749999999995,71.42025000000001,22.0,46.66666666666666,80.0,101.33333333333331,9.195266666666669,22.45320000000001,35.18773333333334,40.34346666666668,126.66666666666669,324.0,498.6666666666667,530.6666666666666,604.0,1312.0,1986.6666666666667,1970.6666666666667,147.62339999999998,311.27000000000004,539.5146666666666,636.3306666666666
AMIMAL_clean,1.0,val,11.07211,9.50667,11.06415,0.988926,1136.91,1149.64,0.4065,0.4110519897343178,0.4065,0.0,0.411052,0.0,3818.68,0.0,0.0,0.0,0.0,0.0,0.0,-0.0225,0.5625,-0.03,0.0,-1.125,2.625,-1.5,0.0,1.125,9.375,1.5,0.0,-4.05,3.214335000000001,-5.175000000000001,0.0,0.5343750000000003,1.426875,0.7012500000000003,0.0,0.0,0.0,0.0,0.0,-0.045,0.5399999999999999,-0.075,0.0,-2.25,1.5,-3.75,0.0,2.25,10.5,3.75,0.0,-7.425000000000001,-0.1606649999999994,-11.925,0.0,1.0350000000000006,1.9275,1.7025000000000006,0.4375,0.9375,2.625,1.125,0.2405437499999999,0.5385187499999999,1.0434375,0.6439125,2.4375,9.5625,12.0,10.125,24.25,40.5,68.25,49.5,18.956875,73.94437500000001,107.59517100000002,85.17375000000001,4.5292,7.458749999999999,20.82675,9.1035,1.0,1.5,3.75,2.25,0.5402999999999998,0.8547,1.6593749999999998,1.276275,3.0,11.25,14.25,13.5,60.25,67.5,131.25,103.5,34.75749999999999,107.6325,157.08392100000003,152.55,11.1856,12.392999999999995,32.417399999999994,18.972,0.0,0.0,0.0,0.0,0.0,2.7350000000000003,3.510000000000001,11.095000000000002,0.0,11.25,8.5,42.25,0.0,105.5,156.0,398.5,0.0,-8.102500000000001,-5.8500000000000005,-16.437500000000004,12.25,23.0,37.0,48.5,8.130825,16.818000000000005,26.372200000000007,27.36965,61.0,151.0,172.5,115.0,1423.0,2832.0,3648.0,2286.0,98.60635,164.904,296.3973,418.302,1.0,4.75,6.5,15.75,1.7161000000000006,4.568624999999999,6.556550000000001,12.494125,22.75,55.0,107.25,156.25,900.0,1110.0,1170.0,2220.0,2.722499999999999,26.300999999999988,27.348749999999995,70.00125,22.0,46.66666666666666,80.0,101.33333333333331,9.195266666666669,22.45320000000001,35.187733333333334,40.34346666666667,126.66666666666669,324.0,498.6666666666667,530.6666666666666,604.0,1312.0,1986.6666666666667,1970.6666666666667,147.62340000000003,311.27000000000004,539.5146666666668,636.3306666666667
AMIMEP_clean,1.0,train,11.21563,10.87494,11.21563,0.985981,1101.5,1117.16,0.408,0.4138010773027066,0.408,0.0,0.413801,0.0,1922.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.5549999999999999,-0.045,0.0,-1.5,2.25,-2.25,0.0,1.5,9.75,2.25,0.0,-5.175,2.089335000000001,-7.425000000000001,0.0,0.7012500000000002,1.59375,1.035,0.0,0.0,0.0,0.0,0.0,-0.045,0.5399999999999999,-0.075,0.0,-2.25,1.5,-3.75,0.0,2.25,10.5,3.75,0.0,-7.425000000000001,-0.1606649999999995,-11.925,0.0,1.035,1.9275,1.7025000000000003,0.625,1.125,3.0,1.5,0.3404625,0.6439125,1.2487499999999998,0.8547,2.625,10.125,12.75,11.25,36.25,49.5,89.25,67.5,24.223750000000003,85.17375,124.091421,107.6325,6.748,9.1035,24.6903,12.393,1.0,1.5,3.75,2.25,0.5403,0.8547,1.6593749999999998,1.276275,3.0,11.25,14.25,13.5,60.25,67.5,131.25,103.5,34.7575,107.6325,157.083921,152.55,11.1856,12.393,32.4174,18.972,0.0,0.0,0.0,0.0,0.0,2.5900000000000003,3.5100000000000007,11.24,0.0,9.5,7.0,39.5,0.0,100.0,156.0,404.0,0.0,-7.655,-5.849999999999999,-16.885000000000005,12.0,22.0,35.0,46.0,7.9976,16.058800000000005,25.299100000000006,25.9644,57.0,138.0,157.0,106.0,1407.0,2688.0,3524.0,2166.0,95.64794999999998,157.68,273.4180999999999,396.372,1.0,4.5,6.5,16.0,1.7161000000000004,4.32955,6.556550000000001,12.7332,20.5,50.0,102.0,150.0,900.0,1050.0,1170.0,2280.0,2.7225,24.882,27.348749999999995,71.42025,22.0,46.66666666666666,80.0,101.33333333333331,9.195266666666669,22.45320000000001,35.18773333333334,40.34346666666667,126.66666666666669,324.0,498.6666666666667,530.6666666666666,604.0,1312.0,1986.6666666666667,1970.6666666666667,147.62339999999998,311.2700000000001,539.5146666666668,636.3306666666666
AMOYOR_clean,1.0,test,4.82905,4.48972,4.82035,1.16972,540.74,462.281,0.1739,0.1486680573128611,0.1739,0.0,0.148668,0.0,267.567,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.3399999999999999,0.0,-1.0,-1.5,-1.0,0.0,1.0,1.0,8.0,0.0,-3.0000000000000004,-3.0000000000000004,-2.207110000000001,0.0,0.445,0.445,1.685,0.0,0.0,0.0,0.0,0.0,-0.04,0.3399999999999999,0.71,0.0,-2.0,-1.5,-0.5,0.0,2.0,8.0,14.5,0.0,-6.9,-4.007110000000001,-1.2642200000000003,0.0,0.9350000000000004,1.775,2.77,0.5,0.5,1.0,1.5,0.2664499999999999,0.28105,0.5475,0.55115,0.5,1.5,2.5,2.5,32.0,24.0,56.0,32.0,14.045,29.945,43.99,53.832683,5.9168,4.385999999999999,10.302799999999998,11.954,1.0,1.5,3.0,3.0,0.5477,0.85855,1.4025,1.1174,2.5,7.5,10.5,7.5,56.5,66.0,105.0,60.0,41.425,113.565,160.96261400000003,128.995297,10.5376,12.137999999999998,24.7428,22.518,0.0,0.0,0.0,0.0,0.0,2.28,3.24,8.16,0.0,6.0,6.0,22.0,0.0,90.0,144.0,304.0,0.0,-6.360000000000001,-5.4,-11.18,11.0,20.0,28.0,36.0,7.464300000000001,14.6236,21.046800000000005,20.482000000000003,48.0,112.0,126.0,88.0,1342.0,2328.0,2978.0,1632.0,83.88789999999999,139.872,202.3112,299.472,1.0,4.0,6.0,12.0,1.7161000000000002,3.8776,6.052200000000001,9.9036,16.0,40.0,72.0,104.0,900.0,900.0,1080.0,1680.0,2.7225,21.384,25.245,51.117,30.0,62.0,98.0,124.0,12.164600000000002,29.183000000000007,42.07380000000001,46.48160000000001,160.0,394.0,538.0,570.0,729.0,1584.0,2150.0,2034.0,188.5263,395.81100000000015,620.1302,756.9780000000002
